,Region,Category,Level,Place,Player,Time,Run Date,ID,Date,tWR,dtWR,dtMedian,Score,dT,dS
2531,NTSC,Reverse,Glacier Coast,,Ohme,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2532,NTSC,Reverse,Glacier Coast,,P-Nut91,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2533,NTSC,Reverse,Glacier Coast,,PasiKienzi,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2534,NTSC,Reverse,Glacier Coast,,Ploflo82,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2535,NTSC,Reverse,Glacier Coast,,PokerFacowaty,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2536,NTSC,Reverse,Glacier Coast,,PuggyWuggy,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2537,NTSC,Reverse,Glacier Coast,,PvtCb,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2538,NTSC,Reverse,Glacier Coast,,R-J-Clapham,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2539,NTSC,Reverse,Glacier Coast,,RSR,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2540,NTSC,Reverse,Glacier Coast,,RandyOzzY,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2541,NTSC,Reverse,Glacier Coast,,Recurv2,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2542,NTSC,Reverse,Glacier Coast,,RideThatSurf,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2543,NTSC,Reverse,Glacier Coast,,RioPeace,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2544,NTSC,Reverse,Glacier Coast,,RyanLockwood,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2545,NTSC,Reverse,Glacier Coast,,ShibbyWife,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2546,NTSC,Reverse,Glacier Coast,,Sonata,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2547,NTSC,Reverse,Glacier Coast,,Speedruntrainer,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2548,NTSC,Reverse,Glacier Coast,,Superfish3000,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2549,NTSC,Reverse,Glacier Coast,,Sysynct,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2550,NTSC,Reverse,Glacier Coast,,Tetsuo,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2551,NTSC,Reverse,Glacier Coast,,TheBruteDream,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,
2552,NTSC,Reverse,Glacier Coast,,Trippyc,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2553,NTSC,Reverse,Glacier Coast,,VR747_CHALON_Type_a8,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2554,NTSC,Reverse,Glacier Coast,,VerociousVee,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2555,NTSC,Reverse,Glacier Coast,,Yagiu,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2556,NTSC,Reverse,Glacier Coast,,YoBGS,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2557,NTSC,Reverse,Glacier Coast,,_LOG_cAbiN,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2558,NTSC,Reverse,Glacier Coast,,admiralsmit,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2559,NTSC,Reverse,Glacier Coast,,analogism,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2560,NTSC,Reverse,Glacier Coast,,anglakey,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2561,NTSC,Reverse,Glacier Coast,,arata0503,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2562,NTSC,Reverse,Glacier Coast,,backpain4,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2563,NTSC,Reverse,Glacier Coast,,bendswithy,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2564,NTSC,Reverse,Glacier Coast,,bobakanoosh55555,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2565,NTSC,Reverse,Glacier Coast,,boynafe,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2566,NTSC,Reverse,Glacier Coast,,d0ggr,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2567,NTSC,Reverse,Glacier Coast,,dosufura,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2568,NTSC,Reverse,Glacier Coast,,eToast,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2569,NTSC,Reverse,Glacier Coast,,fed338,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2570,NTSC,Reverse,Glacier Coast,,gplehner,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2571,NTSC,Reverse,Glacier Coast,,grimya,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2572,NTSC,Reverse,Glacier Coast,,hokorobi,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2573,NTSC,Reverse,Glacier Coast,,hotelmario69,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2574,NTSC,Reverse,Glacier Coast,,irukan,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2575,NTSC,Reverse,Glacier Coast,,kattsai_,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,
2576,NTSC,Reverse,Glacier Coast,,kazey77,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2577,NTSC,Reverse,Glacier Coast,,kidnomor,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2578,NTSC,Reverse,Glacier Coast,,kirch,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2579,NTSC,Reverse,Glacier Coast,,misuken,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2580,NTSC,Reverse,Glacier Coast,,mo_moe,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2581,NTSC,Reverse,Glacier Coast,,mrpitchy,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2582,NTSC,Reverse,Glacier Coast,,nealclay,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2583,NTSC,Reverse,Glacier Coast,,piddythebat,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2584,NTSC,Reverse,Glacier Coast,,quickpersonsIND,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2585,NTSC,Reverse,Glacier Coast,,raybc123,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2586,NTSC,Reverse,Glacier Coast,,starcrytas,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2587,NTSC,Reverse,Glacier Coast,,th3ch0s3n0n3,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2588,NTSC,Reverse,Glacier Coast,,timtamz91,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2589,NTSC,Reverse,Glacier Coast,,touhu_dnb,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2590,NTSC,Reverse,Glacier Coast,,usamiiin,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,0.0
2591,NTSC,Reverse,Glacier Coast,,xepsilon64,,,,2022-04-01,80.162,,2.4329999999999927,0.0,,
2592,NTSC,Reverse,Southern Island,,AdomHaMez,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2593,NTSC,Reverse,Southern Island,,Bert86,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2594,NTSC,Reverse,Southern Island,,Bunta,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2595,NTSC,Reverse,Southern Island,,CD_84,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2596,NTSC,Reverse,Southern Island,,Caseywho,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2597,NTSC,Reverse,Southern Island,,Dangerless,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2598,NTSC,Reverse,Southern Island,,DeeEddy,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2599,NTSC,Reverse,Southern Island,,EliminatorJr,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2600,NTSC,Reverse,Southern Island,,FPScanada,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2601,NTSC,Reverse,Southern Island,,GetLow,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2602,NTSC,Reverse,Southern Island,,GooglyEyes,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2603,NTSC,Reverse,Southern Island,,Hayate1017,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2604,NTSC,Reverse,Southern Island,,HeroProc,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2605,NTSC,Reverse,Southern Island,,HighestLevelWizard,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2606,NTSC,Reverse,Southern Island,,Illudude,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2607,NTSC,Reverse,Southern Island,,JJ,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2608,NTSC,Reverse,Southern Island,,JazzBRB,,,,2022-04-01,79.726,,2.054000000000002,0.0,,
2609,NTSC,Reverse,Southern Island,,KingSolomon,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2610,NTSC,Reverse,Southern Island,,Lucehboii,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2611,NTSC,Reverse,Southern Island,,MMW,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2612,NTSC,Reverse,Southern Island,,Maple_Hood,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2613,NTSC,Reverse,Southern Island,,MasterLemmon,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2614,NTSC,Reverse,Southern Island,,MeridianPrime,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2615,NTSC,Reverse,Southern Island,,MortimerNova,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2616,NTSC,Reverse,Southern Island,,Nordicboa,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2617,NTSC,Reverse,Southern Island,,Ohme,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2618,NTSC,Reverse,Southern Island,,P-Nut91,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2619,NTSC,Reverse,Southern Island,,PasiKienzi,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2620,NTSC,Reverse,Southern Island,,Ploflo82,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2621,NTSC,Reverse,Southern Island,,PokerFacowaty,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2622,NTSC,Reverse,Southern Island,,PuggyWuggy,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2623,NTSC,Reverse,Southern Island,,PvtCb,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2624,NTSC,Reverse,Southern Island,,R-J-Clapham,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2625,NTSC,Reverse,Southern Island,,RSR,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2626,NTSC,Reverse,Southern Island,,RandyOzzY,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2627,NTSC,Reverse,Southern Island,,Recurv2,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2628,NTSC,Reverse,Southern Island,,RideThatSurf,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2629,NTSC,Reverse,Southern Island,,RioPeace,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2630,NTSC,Reverse,Southern Island,,RyanLockwood,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2631,NTSC,Reverse,Southern Island,,ShibbyWife,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2632,NTSC,Reverse,Southern Island,,Sonata,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2633,NTSC,Reverse,Southern Island,,Speedruntrainer,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2634,NTSC,Reverse,Southern Island,,Superfish3000,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2635,NTSC,Reverse,Southern Island,,Sysynct,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2636,NTSC,Reverse,Southern Island,,Tetsuo,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2637,NTSC,Reverse,Southern Island,,Trippyc,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2638,NTSC,Reverse,Southern Island,,VR747_CHALON_Type_a8,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2639,NTSC,Reverse,Southern Island,,VerociousVee,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2640,NTSC,Reverse,Southern Island,,Yagiu,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2641,NTSC,Reverse,Southern Island,,YoBGS,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2642,NTSC,Reverse,Southern Island,,_LOG_cAbiN,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2643,NTSC,Reverse,Southern Island,,admiralsmit,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2644,NTSC,Reverse,Southern Island,,analogism,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2645,NTSC,Reverse,Southern Island,,anglakey,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2646,NTSC,Reverse,Southern Island,,arata0503,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2647,NTSC,Reverse,Southern Island,,backpain4,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2648,NTSC,Reverse,Southern Island,,bendswithy,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2649,NTSC,Reverse,Southern Island,,bobakanoosh55555,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2650,NTSC,Reverse,Southern Island,,boynafe,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2651,NTSC,Reverse,Southern Island,,d0ggr,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2652,NTSC,Reverse,Southern Island,,dosufura,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2653,NTSC,Reverse,Southern Island,,eToast,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2654,NTSC,Reverse,Southern Island,,fed338,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2655,NTSC,Reverse,Southern Island,,gplehner,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2656,NTSC,Reverse,Southern Island,,grimya,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2657,NTSC,Reverse,Southern Island,,hokorobi,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2658,NTSC,Reverse,Southern Island,,hotelmario69,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2659,NTSC,Reverse,Southern Island,,irukan,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2660,NTSC,Reverse,Southern Island,,kattsai_,,,,2022-04-01,79.726,,2.054000000000002,0.0,,
2661,NTSC,Reverse,Southern Island,,kazey77,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2662,NTSC,Reverse,Southern Island,,kidnomor,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2663,NTSC,Reverse,Southern Island,,kirch,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2664,NTSC,Reverse,Southern Island,,misuken,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2665,NTSC,Reverse,Southern Island,,mrpitchy,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2666,NTSC,Reverse,Southern Island,,nealclay,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2667,NTSC,Reverse,Southern Island,,piddythebat,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2668,NTSC,Reverse,Southern Island,,quickpersonsIND,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2669,NTSC,Reverse,Southern Island,,raybc123,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2670,NTSC,Reverse,Southern Island,,starcrytas,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2671,NTSC,Reverse,Southern Island,,th3ch0s3n0n3,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2672,NTSC,Reverse,Southern Island,,timtamz91,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2673,NTSC,Reverse,Southern Island,,touhu_dnb,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2674,NTSC,Reverse,Southern Island,,usamiiin,,,,2022-04-01,79.726,,2.054000000000002,0.0,,0.0
2675,NTSC,Reverse,Southern Island,,xepsilon64,,,,2022-04-01,79.726,,2.054000000000002,0.0,,
2676,NTSC,RTA,Championship Normal,,Bert86,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2677,NTSC,RTA,Championship Normal,,Bunta,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2678,NTSC,RTA,Championship Normal,,CD_84,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2679,NTSC,RTA,Championship Normal,,Caseywho,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2680,NTSC,RTA,Championship Normal,,DJ-Cat,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2681,NTSC,RTA,Championship Normal,,Dangerless,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2682,NTSC,RTA,Championship Normal,,DeeEddy,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2683,NTSC,RTA,Championship Normal,,EliminatorJr,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2684,NTSC,RTA,Championship Normal,,FPScanada,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2685,NTSC,RTA,Championship Normal,,Game,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2686,NTSC,RTA,Championship Normal,,GooglyEyes,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2687,NTSC,RTA,Championship Normal,,HighestLevelWizard,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2688,NTSC,RTA,Championship Normal,,Illudude,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2689,NTSC,RTA,Championship Normal,,KingSolomon,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2690,NTSC,RTA,Championship Normal,,Lucehboii,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2691,NTSC,RTA,Championship Normal,,MMW,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2692,NTSC,RTA,Championship Normal,,Mahrla,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2693,NTSC,RTA,Championship Normal,,MortimerNova,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2694,NTSC,RTA,Championship Normal,,NickWarner,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2695,NTSC,RTA,Championship Normal,,Nordicboa,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2696,NTSC,RTA,Championship Normal,,Ohme,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2697,NTSC,RTA,Championship Normal,,P-Nut91,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2698,NTSC,RTA,Championship Normal,,PasiKienzi,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2699,NTSC,RTA,Championship Normal,,Ploflo82,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2700,NTSC,RTA,Championship Normal,,PuggyWuggy,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2701,NTSC,RTA,Championship Normal,,PvtCb,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2702,NTSC,RTA,Championship Normal,,R-J-Clapham,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2703,NTSC,RTA,Championship Normal,,RSR,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2704,NTSC,RTA,Championship Normal,,RandyOzzY,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2705,NTSC,RTA,Championship Normal,,RideThatSurf,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2706,NTSC,RTA,Championship Normal,,RyanLockwood,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2707,NTSC,RTA,Championship Normal,,RyanWarner,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2708,NTSC,RTA,Championship Normal,,ShibbyWife,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2709,NTSC,RTA,Championship Normal,,Sonata,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2710,NTSC,RTA,Championship Normal,,Tetsuo,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2711,NTSC,RTA,Championship Normal,,VerociousVee,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2712,NTSC,RTA,Championship Normal,,_LOG_cAbiN,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2713,NTSC,RTA,Championship Normal,,admiralsmit,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2714,NTSC,RTA,Championship Normal,,analogism,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2715,NTSC,RTA,Championship Normal,,bobakanoosh55555,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2716,NTSC,RTA,Championship Normal,,boynafe,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2717,NTSC,RTA,Championship Normal,,d0ggr,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2718,NTSC,RTA,Championship Normal,,eToast,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2719,NTSC,RTA,Championship Normal,,fed338,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2720,NTSC,RTA,Championship Normal,,gplehner,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2721,NTSC,RTA,Championship Normal,,grimya,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2722,NTSC,RTA,Championship Normal,,hotelmario69,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2723,NTSC,RTA,Championship Normal,,kattsai_,,,,2022-04-01,561.0,,37.0,0.0,,
2724,NTSC,RTA,Championship Normal,,kazey77,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2725,NTSC,RTA,Championship Normal,,misuken,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2726,NTSC,RTA,Championship Normal,,mo_moe,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2727,NTSC,RTA,Championship Normal,,mrpitchy,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2728,NTSC,RTA,Championship Normal,,nealclay,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2729,NTSC,RTA,Championship Normal,,piddythebat,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2730,NTSC,RTA,Championship Normal,,raybc123,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2731,NTSC,RTA,Championship Normal,,th3ch0s3n0n3,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2732,NTSC,RTA,Championship Normal,,the_androgyne,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2733,NTSC,RTA,Championship Normal,,timtamz91,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2734,NTSC,RTA,Championship Normal,,usamiiin,,,,2022-04-01,561.0,,37.0,0.0,,0.0
2735,NTSC,RTA,Championship Normal,,xepsilon64,,,,2022-04-01,561.0,,37.0,0.0,,
2736,NTSC,RTA,Championship Hard,,AdomHaMez,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2737,NTSC,RTA,Championship Hard,,Bace,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2738,NTSC,RTA,Championship Hard,,Bert86,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2739,NTSC,RTA,Championship Hard,,Bunta,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2740,NTSC,RTA,Championship Hard,,CD_84,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2741,NTSC,RTA,Championship Hard,,Caseywho,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2742,NTSC,RTA,Championship Hard,,DJ-Cat,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2743,NTSC,RTA,Championship Hard,,Dangerless,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2744,NTSC,RTA,Championship Hard,,DeeEddy,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2745,NTSC,RTA,Championship Hard,,EliminatorJr,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2746,NTSC,RTA,Championship Hard,,FPScanada,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2747,NTSC,RTA,Championship Hard,,Game,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2748,NTSC,RTA,Championship Hard,,GetLow,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2749,NTSC,RTA,Championship Hard,,GooglyEyes,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2750,NTSC,RTA,Championship Hard,,HeroProc,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2751,NTSC,RTA,Championship Hard,,HighestLevelWizard,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2752,NTSC,RTA,Championship Hard,,Illudude,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2753,NTSC,RTA,Championship Hard,,Ipsum86,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2754,NTSC,RTA,Championship Hard,,JimB,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2755,NTSC,RTA,Championship Hard,,KingSolomon,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2756,NTSC,RTA,Championship Hard,,KoiIroHoshi,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2757,NTSC,RTA,Championship Hard,,Lucehboii,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2758,NTSC,RTA,Championship Hard,,MMW,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2759,NTSC,RTA,Championship Hard,,Mahrla,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2760,NTSC,RTA,Championship Hard,,Maple_Hood,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2761,NTSC,RTA,Championship Hard,,MasterLemmon,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2762,NTSC,RTA,Championship Hard,,MeridianPrime,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2763,NTSC,RTA,Championship Hard,,MortimerNova,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2764,NTSC,RTA,Championship Hard,,NickWarner,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2765,NTSC,RTA,Championship Hard,,Nordicboa,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2766,NTSC,RTA,Championship Hard,,Ohme,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2767,NTSC,RTA,Championship Hard,,P-Nut91,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2768,NTSC,RTA,Championship Hard,,PasiKienzi,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2769,NTSC,RTA,Championship Hard,,Ploflo82,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2770,NTSC,RTA,Championship Hard,,PokerFacowaty,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2771,NTSC,RTA,Championship Hard,,PuggyWuggy,,,,2022-04-01,668.0,,20.5,0.0,,0.0
2772,NTSC,RTA,Championship Hard,,PvtCb,,,,2022-04-01,668.0,,20.5,0.0,,0.0
